sentence_id,l1,cefr,cefr_numeric,topic,grade,wordcount,nationality,text,target_word
2228,French,C1,5.0,Choosing a renewable energy source,80.0,189.0,fr,"Dear Elisabeth, thank for your e-mail,  After discussing with the team, we decided to choose the third solgan you suggested. It was not an easy choice,, all of your suggestions were representing Century in a certain way:  I think that ""your Century, your Glamour is the better ad campaign we could launch,  regarding our objectives for the coming year. Indeed we plan to enhance Century awarness in Asia,  that's the reason why we want to capitalyse on the image of luxury and glamour Century represents in the old Europe. We expect to increase our vissibility in China and Indonesia. A 10% increase of our sales is budgeted in these regions Because Century is known as the best and most relaible watchmaker,  adding a galmourous touch will be a plus for our current Customers in this period of crisis in Europe. So we consider that Century's image will be reinforced worldwide thanks to this add campaign. I hope that you will appreciate our choice. I will contact you in a couple of weeks to discuss depply in dtails about the launch party we would like to Schedule. best regards,",consider
2228,French,C1,5.0,Choosing a renewable energy source,80.0,189.0,fr,"Dear Elisabeth, thank for your e-mail,  After discussing with the team, we decided to choose the third solgan you suggested. It was not an easy choice,, all of your suggestions were representing Century in a certain way:  I think that ""your Century, your Glamour is the better ad campaign we could launch,  regarding our objectives for the coming year. Indeed we plan to enhance Century awarness in Asia,  that's the reason why we want to capitalyse on the image of luxury and glamour Century represents in the old Europe. We expect to increase our vissibility in China and Indonesia. A 10% increase of our sales is budgeted in these regions Because Century is known as the best and most relaible watchmaker,  adding a galmourous touch will be a plus for our current Customers in this period of crisis in Europe. So we consider that Century's image will be reinforced worldwide thanks to this add campaign. I hope that you will appreciate our choice. I will contact you in a couple of weeks to discuss depply in dtails about the launch party we would like to Schedule. best regards,",discuss
2228,French,C1,5.0,Choosing a renewable energy source,80.0,189.0,fr,"Dear Elisabeth, thank for your e-mail,  After discussing with the team, we decided to choose the third solgan you suggested. It was not an easy choice,, all of your suggestions were representing Century in a certain way:  I think that ""your Century, your Glamour is the better ad campaign we could launch,  regarding our objectives for the coming year. Indeed we plan to enhance Century awarness in Asia,  that's the reason why we want to capitalyse on the image of luxury and glamour Century represents in the old Europe. We expect to increase our vissibility in China and Indonesia. A 10% increase of our sales is budgeted in these regions Because Century is known as the best and most relaible watchmaker,  adding a galmourous touch will be a plus for our current Customers in this period of crisis in Europe. So we consider that Century's image will be reinforced worldwide thanks to this add campaign. I hope that you will appreciate our choice. I will contact you in a couple of weeks to discuss depply in dtails about the launch party we would like to Schedule. best regards,",increase
2229,French,C1,5.0,Writing about a disaster relief effort,90.0,102.0,fr,"Everyone, I am very pleased to inform you that the Human Resources Intranet Site now available for You.The icon for the site is located with the other internal site icons.This is a start -up site that will be added to on a regulart basis.At the moment all HR forms and the organization charts can be assesed on this site. In the near future other information, including an employee handbook, will be available on the site. If you have suggestions for information to be included in this site, please let us know; we welcome all your comments and suggestions . Petr",inform
2231,French,C1,5.0,Applying for sponsorship,80.0,207.0,fr,"Let me tell you a little story about Patrick. Patrick is a good worker. He likes to be at work early in the morning, before everyone so he can do a lot work without interruption. To achieve this goal, he always arrive at the office at 07h00 AM. Then he can work alone for at least one hour. Everything was fine until one day. This day the government has decided to do some work in the main road between his house and his office. Since this day the traffic in this road became very difficult. In fact the work on the road caused a lot of traffic jam. Patrick was now unable to be at work at time. To fix this situation, he decided to quit his house earlier, at 06h00 AM. He though that he will have a chance to be on time. But even at 6h00, there was already traffic jam. After one week of trying, he finally decided to quit at 05h00 am. For the first time there was not any traffic jam, he was very happy and excited to finally have his own moment at the office. Arriving at the office this first day, he just noticed he had forgotten his office's keys.%%",arrive
2231,French,C1,5.0,Applying for sponsorship,80.0,207.0,fr,"Let me tell you a little story about Patrick. Patrick is a good worker. He likes to be at work early in the morning, before everyone so he can do a lot work without interruption. To achieve this goal, he always arrive at the office at 07h00 AM. Then he can work alone for at least one hour. Everything was fine until one day. This day the government has decided to do some work in the main road between his house and his office. Since this day the traffic in this road became very difficult. In fact the work on the road caused a lot of traffic jam. Patrick was now unable to be at work at time. To fix this situation, he decided to quit his house earlier, at 06h00 AM. He though that he will have a chance to be on time. But even at 6h00, there was already traffic jam. After one week of trying, he finally decided to quit at 05h00 am. For the first time there was not any traffic jam, he was very happy and excited to finally have his own moment at the office. Arriving at the office this first day, he just noticed he had forgotten his office's keys.%%",since
2232,French,C1,5.0,Comparing two demographic groups,90.0,196.0,fr,"Corporate social responsability is one of the main issue related to company's governance in the XXI century. Nowadays people start to be aware of the environmental and social impact companies' actions have on the local community. In this context, CSR became a top priority for firms that wanted or had to improve their image. Beyond the branding issue, the very meaning of CSR is not just about bordering your impact on the society or improving work conditions but being truly concerned with the environment within the one your company is developping. Therefore, according to CSR definition, company's responsability goes far beyond its shareholders. Looking at the exemple of Veolia, one of the biggest worlwide water reclycling company, one could argue that CSR deals with the overall production channel, thus tacking into account not only your own impact on society but as well your suppliers' impacts. Indeed Veolia has invested in improoving working conditions of its suppliers and has also supporting water reclycing systeme in restricted aera. Beyond the positive impact of clean water free acces from a social and environmental point of view, the idea was to develop local economy using local workforce and local suppliers.",therefore
2233,French,C1,5.0,Renting out a room,100.0,144.0,fr,"Rennes is a city built in middle Age. Today, still some roads are paved. Down town, buildings are not very tall, the average is 3-4 stages. Two tours of an old castle delimite the old area. We could say Rennes is a city which has not decided whether it should stay small or big. For instance there are no big avenues nor skyscrapers. But the differentes period of construction are presents. Unfortunately a fire happened in the 15th century so very little remains from before since all construction were in wood that time. Then we have some monuments from classical period, with carved stones on the faces. In the last thirty years, buildings have developped a little every where in the perifery of the city. One of them built in the 70's is famous today for its bold architecture conveying balconies as eggs.",remain
2233,French,C1,5.0,Renting out a room,100.0,144.0,fr,"Rennes is a city built in middle Age. Today, still some roads are paved. Down town, buildings are not very tall, the average is 3-4 stages. Two tours of an old castle delimite the old area. We could say Rennes is a city which has not decided whether it should stay small or big. For instance there are no big avenues nor skyscrapers. But the differentes period of construction are presents. Unfortunately a fire happened in the 15th century so very little remains from before since all construction were in wood that time. Then we have some monuments from classical period, with carved stones on the faces. In the last thirty years, buildings have developped a little every where in the perifery of the city. One of them built in the 70's is famous today for its bold architecture conveying balconies as eggs.",since
2237,French,C1,5.0,Talking a friend out of a risky action,80.0,223.0,fr,"Hi Everybody, First of all, I would like to thank you for coming here and celebrating the union of marriage of this totally wonderful young couple! My name is Franck and I am one of the best friend of the groom. Obviously, you should think I am going to toast Bertrand, and you are completely right! Indeed, we know each other since for such a long time from now on, that I could share many very funny stories about him...But I prefer to keep the strangest secret...After all he does not exactly married yet! However, I sometimes remember the time we spent on the benchs of the High School. Of course, he used to cheat on me during the exams and was probably the first to avoid working his houseworks. But, he knew how to put a very great atmosphere, and used to be the first to suggest a lot of activities such as sport, entertainment or trips! What I can say to the bride, is that she made an absolutely amazing choice, for sure. I am used to being proud of him, he is loyal, dynamic, smart and devoted to the people he likes. To conclude, I wish the best to both of them and I would like people here to raise their glass to the bride and the groom!%%",however
2237,French,C1,5.0,Talking a friend out of a risky action,80.0,223.0,fr,"Hi Everybody, First of all, I would like to thank you for coming here and celebrating the union of marriage of this totally wonderful young couple! My name is Franck and I am one of the best friend of the groom. Obviously, you should think I am going to toast Bertrand, and you are completely right! Indeed, we know each other since for such a long time from now on, that I could share many very funny stories about him...But I prefer to keep the strangest secret...After all he does not exactly married yet! However, I sometimes remember the time we spent on the benchs of the High School. Of course, he used to cheat on me during the exams and was probably the first to avoid working his houseworks. But, he knew how to put a very great atmosphere, and used to be the first to suggest a lot of activities such as sport, entertainment or trips! What I can say to the bride, is that she made an absolutely amazing choice, for sure. I am used to being proud of him, he is loyal, dynamic, smart and devoted to the people he likes. To conclude, I wish the best to both of them and I would like people here to raise their glass to the bride and the groom!%%",since
2238,French,C1,5.0,Comparing two online retailers,90.0,209.0,fr,"Dear Mayor Bleak,  I'm writing to you to for exprim my opinion about the new Super-Mart store will be arrive in our city. I hope we can see after this later for explain that in the meeting before you take a decision.  First you know the competition between small shop and supermarket is inequaled. We don't have a lots of budgets for communication and advises. In short term, many independant shop will close after to the supermarket close. It's this shop to create animation in the city center or organise a Chrismass market in our city.  After the Super-Mart arrive, the city center will be desert.  The second most important point is the employement in the city. Many local shop take a young people in stage for give a formation. It's not a problem to the big super market or the objective is to win the maximum of money in the short area. What do you do if the unemployement increase sharply and you don't have a little shop for give a formation at the young people ?%% I want to reconsidere the permitting Super-Mart to install here and if you want you can see in the next meeting for talk about this topic.  Damien the Bucher",arrive
2238,French,C1,5.0,Comparing two online retailers,90.0,209.0,fr,"Dear Mayor Bleak,  I'm writing to you to for exprim my opinion about the new Super-Mart store will be arrive in our city. I hope we can see after this later for explain that in the meeting before you take a decision.  First you know the competition between small shop and supermarket is inequaled. We don't have a lots of budgets for communication and advises. In short term, many independant shop will close after to the supermarket close. It's this shop to create animation in the city center or organise a Chrismass market in our city.  After the Super-Mart arrive, the city center will be desert.  The second most important point is the employement in the city. Many local shop take a young people in stage for give a formation. It's not a problem to the big super market or the objective is to win the maximum of money in the short area. What do you do if the unemployement increase sharply and you don't have a little shop for give a formation at the young people ?%% I want to reconsidere the permitting Super-Mart to install here and if you want you can see in the next meeting for talk about this topic.  Damien the Bucher",increase
2240,French,C1,5.0,Writing advertising copy,80.0,164.0,fr,"In my country like others we have many type of crimes. We have petty crime which include stealing, murders and many others. Today, our government has decided to open a very big war against politic corruption. In fact corruption in my country is has very badly affected our economy and our life. Perhaps it is the main cause of our economic crises. Two years ago our president has created a special team to fight this corruption. The punishment depend on the importance of the crime. Sometimes, the criminal is obliged to reimburse all the amount in cause, and goes every time in jail for at least 5 years. Today we have a lot of politicians who are now in jail because of corruption. The population hope that this war is fair and not only conduct for personal or political reasons. For the first time we can see some politicians being afraid to show up their illegal fortune, and maybe doing more professionally their job.",perhaps
2241,French,C1,5.0,Writing a campaign speech,90.0,181.0,fr,"What is a successful person? I can't make a complete and global definition. It depends of to many things.Some people believe that success and money are linked, while others consider that a successful person is a person who can help the others, everyone have his definition of success. But i am going to give you few aspects which are to me, the most important to be a successful person. In my mind, a successful person have inevitably to be motivated and passionated, because it is really hard to succeed in general and it necessite sacrifice. In the way of success you have to fail few times and learn obout your failure. A person who is not motivated, determinated or passionated will give up rapidly by discouragement. A successful person have to be competitive to because they are often other person who want the same thing than you and unfortunatly everybody can't succeed, it leads to an hard human competition. To me, a successful person is a person who follow and realize his dreams. And who is happy in his life.",complete
2241,French,C1,5.0,Writing a campaign speech,90.0,181.0,fr,"What is a successful person? I can't make a complete and global definition. It depends of to many things.Some people believe that success and money are linked, while others consider that a successful person is a person who can help the others, everyone have his definition of success. But i am going to give you few aspects which are to me, the most important to be a successful person. In my mind, a successful person have inevitably to be motivated and passionated, because it is really hard to succeed in general and it necessite sacrifice. In the way of success you have to fail few times and learn obout your failure. A person who is not motivated, determinated or passionated will give up rapidly by discouragement. A successful person have to be competitive to because they are often other person who want the same thing than you and unfortunatly everybody can't succeed, it leads to an hard human competition. To me, a successful person is a person who follow and realize his dreams. And who is happy in his life.",consider
2242,French,C1,5.0,Writing a campaign speech,80.0,214.0,fr,"One day a man said : ""most of people think that  success is a finality, but in fact, it's the beginning of a new life"". Personnaly, I like this way of thinking. Indeed, the success is something that every entrepreneur looks for. But if we think about it, when the success is here, it's thanks to an idea, and also a business model, and many other things and the lifes of the entrepreneur and all the employees are linked to the success of the company. And it's exactly here that all begin : an incredible ride where competition is the master word and a crazy race to increase profits and keep  market shares! I like participating to conferences or watching videos of entrepreneur all around the world and knowing their vision of the world and business. In my opinion, there is five main traits to succeed and keep on the top : be open minded, be tenace, be a good communicant, be a visionnary person,  be honnest in everything you do. This last trait is particularly critical because it affects the others. Indeed,  you are honnest with your staff, your clients, your investors, people will feel it and they'll give you back the fruits of your efforts and, in the same time, they'll insure you sustainable success.%%",increase
2243,French,C1,5.0,Renting out a room,95.0,200.0,fr,"When I left Bordeaux, I was twenty-one and very happy to say good-bye to this town that I hated.  My feelings were more addressed to my family than to the town itself. Now I feel rather like making a declaration of love to my beloved town! What happened? It is not only because it was listed on the UNESCO World Heritage a few years ago. There is a huge change in the way Bordeaux has taken advantage of its architecture. When I was young the town was not only dark but black; the river was brown and sad, you were prevented from seeing it because of the docks. Now, from the Garonne banks, recently pedestrian friendly, you can enjoy the wonderful sight of the Place de la Bourse as well as the long embankment faade a way to enter the 18th century, the glorious age of Bordeaux. The architecture of this century is sober: all monuments are on the same height (3 floors), same style, same soft stone. It is so beautiful to discover the Grand Theatre and the different avenues around that you can forgive, if possible, the origin of such a wealth: slavery and, later, wine.%%",place
2244,French,C1,5.0,Applying for sponsorship,95.0,184.0,fr,"Youll never believe this, but the most incredible thing happened today! I was sitting at my desk thinking and staring out the window. Then suddenly I noticed someone on top of the building next to mine. It was a man trying to ride his unicycle across the narrow edge of the skyscraper. I screamed and called my colleagues over. It was so alarming, we didnt know what to do. I mean, the stunt was great but terribly dangerous. And everything happened really fast. What he did was, he got on the unicycle and rode it for a few meters. Then he lost his balance. He landed on the roof, but his unicycle fell all the way to the ground. The guy really lucked out. Nobody on the ground was hurt by the unicycle. A big bowl of pudding that Puddilicious was using for marketing was broken by the unicycle, though. That made a huge mess in the street. A lot of money will be needed to repair the damage. It was the stunt mans fault, so I guess hes in a lot of trouble.",repair
2245,French,C1,5.0,Writing a rejection letter,100.0,205.0,fr,"For our city, we have to choose between five kinds of renewable energy: solar power, hydroelectricity, tidal energy, wind power and biomass. Our town is located in the countryside in the east of France and hasn't got any powerful river. That means that we can't use tidal energy because the seaside is far away. The same goes for hydroelectricity because of the lack of useful river, for solar power because of the insufficient sunshine. Wind power and biomass only left. Wind power could be an environmentally friendly and cost-effective solution due to the windy weather. But wind power farms require huge facilities which may injure the beauty of surrounding nature. So, as far as I'm concerned, I would recommend to develop biomass power. Our city is surrounded by large forests and crop farms. They could produce a lot of biomass with a good carbon footprint owing to the fact that it could be made on site. Required investment are relatively low. In addition to that, this way of using renewable energy would provide new openings to our farmer who are suffering from the reform of the common agricultural policy. In these circumstances, biomass would probably be the most relevant solution, both environmentally and economically.%%",large
2245,French,C1,5.0,Writing a rejection letter,100.0,205.0,fr,"For our city, we have to choose between five kinds of renewable energy: solar power, hydroelectricity, tidal energy, wind power and biomass. Our town is located in the countryside in the east of France and hasn't got any powerful river. That means that we can't use tidal energy because the seaside is far away. The same goes for hydroelectricity because of the lack of useful river, for solar power because of the insufficient sunshine. Wind power and biomass only left. Wind power could be an environmentally friendly and cost-effective solution due to the windy weather. But wind power farms require huge facilities which may injure the beauty of surrounding nature. So, as far as I'm concerned, I would recommend to develop biomass power. Our city is surrounded by large forests and crop farms. They could produce a lot of biomass with a good carbon footprint owing to the fact that it could be made on site. Required investment are relatively low. In addition to that, this way of using renewable energy would provide new openings to our farmer who are suffering from the reform of the common agricultural policy. In these circumstances, biomass would probably be the most relevant solution, both environmentally and economically.%%",powerful
2245,French,C1,5.0,Writing a rejection letter,100.0,205.0,fr,"For our city, we have to choose between five kinds of renewable energy: solar power, hydroelectricity, tidal energy, wind power and biomass. Our town is located in the countryside in the east of France and hasn't got any powerful river. That means that we can't use tidal energy because the seaside is far away. The same goes for hydroelectricity because of the lack of useful river, for solar power because of the insufficient sunshine. Wind power and biomass only left. Wind power could be an environmentally friendly and cost-effective solution due to the windy weather. But wind power farms require huge facilities which may injure the beauty of surrounding nature. So, as far as I'm concerned, I would recommend to develop biomass power. Our city is surrounded by large forests and crop farms. They could produce a lot of biomass with a good carbon footprint owing to the fact that it could be made on site. Required investment are relatively low. In addition to that, this way of using renewable energy would provide new openings to our farmer who are suffering from the reform of the common agricultural policy. In these circumstances, biomass would probably be the most relevant solution, both environmentally and economically.%%",provide
2245,French,C1,5.0,Writing a rejection letter,100.0,205.0,fr,"For our city, we have to choose between five kinds of renewable energy: solar power, hydroelectricity, tidal energy, wind power and biomass. Our town is located in the countryside in the east of France and hasn't got any powerful river. That means that we can't use tidal energy because the seaside is far away. The same goes for hydroelectricity because of the lack of useful river, for solar power because of the insufficient sunshine. Wind power and biomass only left. Wind power could be an environmentally friendly and cost-effective solution due to the windy weather. But wind power farms require huge facilities which may injure the beauty of surrounding nature. So, as far as I'm concerned, I would recommend to develop biomass power. Our city is surrounded by large forests and crop farms. They could produce a lot of biomass with a good carbon footprint owing to the fact that it could be made on site. Required investment are relatively low. In addition to that, this way of using renewable energy would provide new openings to our farmer who are suffering from the reform of the common agricultural policy. In these circumstances, biomass would probably be the most relevant solution, both environmentally and economically.%%",require
2247,French,C1,5.0,Writing advertising copy,80.0,206.0,fr,"In France, crime rates have constantly increased for the last fifty years. But it must be distinguished between different kinds of violation of the law. The number of bloody murders remains pretty constant. In opposite rape's cases are growing steadily, probably due to the fact that victims are less reluctant to complain. But what is the most worrying is the inflation of petty crimes, like purse snatching, shoplifting or voluntary violence. Most of these acts are committed by young people who often become hardened criminals. This raises the question whether our penal policy is appropriate and how effective it is. In fact, it doesn't work. They are more and more criminals who are apprehended and convicted for breaking the law. But the number of people thrown in jail doesn't increase proportionately. Actually, that means that many sentences are not served. This situation is really peculiar and dangerous because it triggers a feeling of impunity which encourages offenders to keep doing their felon activities. So people start being upset. They become angry against political authorities. And when a population feels neglected and abandoned, extremist and populist parties are growing. Without doubt, ensuring that sentences are served, is currently, one of the most important political issue in France.%%",increase
2247,French,C1,5.0,Writing advertising copy,80.0,206.0,fr,"In France, crime rates have constantly increased for the last fifty years. But it must be distinguished between different kinds of violation of the law. The number of bloody murders remains pretty constant. In opposite rape's cases are growing steadily, probably due to the fact that victims are less reluctant to complain. But what is the most worrying is the inflation of petty crimes, like purse snatching, shoplifting or voluntary violence. Most of these acts are committed by young people who often become hardened criminals. This raises the question whether our penal policy is appropriate and how effective it is. In fact, it doesn't work. They are more and more criminals who are apprehended and convicted for breaking the law. But the number of people thrown in jail doesn't increase proportionately. Actually, that means that many sentences are not served. This situation is really peculiar and dangerous because it triggers a feeling of impunity which encourages offenders to keep doing their felon activities. So people start being upset. They become angry against political authorities. And when a population feels neglected and abandoned, extremist and populist parties are growing. Without doubt, ensuring that sentences are served, is currently, one of the most important political issue in France.%%",remain
2248,French,C1,5.0,Writing about a disaster relief effort,95.0,115.0,fr,"To all I.T department employees, Yesterday at 5:15 p.m, a virus partially damaged our company's server. But the situation is under control, and our internal data are saved in a safe hard drive. I expected a few hours to repair the system, but further updating is still required. Should anyone have an approaching project deadline, and need to use any saved figures, please call me on 2422, or come to my office today, from 4 p.m to 9 p.m. I am working overtime this evening,in order to resolve the problem as soon as possible. I apologize for any inconvenience this may cause. Kind Regards, Yacine, I.T Department Maintenance Manager",repair
2249,French,C1,5.0,Writing a campaign speech,90.0,172.0,fr,"Honestly, I don't admire anybody so it's a difficult topic to me. But if I don't admire anyone, I can tell that i'm certainly envious of certain. In fact, I think that a lot of people who reached the success have a social predisposition to succeed in their life because they are almost always the sames profiles: whites, with parents who have a good job like doctor or executive manager, so that can have a good education. They integrate the best schools and build a tough culture. With all of this, it's easier to have a successful life and to be radiant enough to be a ""perfect"" person. Of course it exist persons who achieve a great career whereas they didn't have as chance in the beginning, but let's admit that they are not a lot. They are those who have a very tough willpower and that nothing or no one can deviate them of theirs objectives. Finally, if you don't have enough money you have to have a very strong willpower.",certain
2251,French,C1,5.0,Giving advice about budgeting,95.0,180.0,fr,"Green energy is one of the major issues of this decade, or even of this century. In fact, with the world population growing at such a high pace, energy needs are increasing exponentially. We're now trying to replace nuclear and coil power by wind and solar power to get to a more sustainable world. That's what we call ""green business"". My opinion about green energy is that it is necessary to start using them massively, in order to preserve the Earth for the future generations of humans and animals that will receive the legacy we will give them. However, hypocritical measures are taken by governments and companies to give the impression that they are acting in that way, while they are doing only the very requiered things. I'm not really going out of my way to buy green products, because they're often too expensive, but I try to act every day in order to reduce waste. For instance I reuse plastic bottles, I buy products in biggest quantities to avoid getting many little packages, and I recycle paper and glass.",however
2251,French,C1,5.0,Giving advice about budgeting,95.0,180.0,fr,"Green energy is one of the major issues of this decade, or even of this century. In fact, with the world population growing at such a high pace, energy needs are increasing exponentially. We're now trying to replace nuclear and coil power by wind and solar power to get to a more sustainable world. That's what we call ""green business"". My opinion about green energy is that it is necessary to start using them massively, in order to preserve the Earth for the future generations of humans and animals that will receive the legacy we will give them. However, hypocritical measures are taken by governments and companies to give the impression that they are acting in that way, while they are doing only the very requiered things. I'm not really going out of my way to buy green products, because they're often too expensive, but I try to act every day in order to reduce waste. For instance I reuse plastic bottles, I buy products in biggest quantities to avoid getting many little packages, and I recycle paper and glass.",receive
2255,French,C1,5.0,Writing a campaign speech,80.0,175.0,fr,"My Uncle build his empire by nothing... At the beginning he worked in a little company which provided elctricity in africa, he were an executive and managed operators. But one day he decided to create his own company as he had save enough and set up in a new market he didn't know : The Petrolium one. Many people tried to take him down, family, friends, competitors etc and bank didn't want to give him a loan. He didn't give up he still looked for a loan when finally he found investitors who accepted to  follow him on his travel. They took many money on the table for this. Nowadays the company is very successful. It is one of the best company in african petrolium market and has gained 40% market part since its creation. Those events made my uncle stronger, the most admirable thing is his tenacity, he didn't give up, he always believed in himself convinced he will be successful one day. He's an example for me and should be for most of people.",accept
2255,French,C1,5.0,Writing a campaign speech,80.0,175.0,fr,"My Uncle build his empire by nothing... At the beginning he worked in a little company which provided elctricity in africa, he were an executive and managed operators. But one day he decided to create his own company as he had save enough and set up in a new market he didn't know : The Petrolium one. Many people tried to take him down, family, friends, competitors etc and bank didn't want to give him a loan. He didn't give up he still looked for a loan when finally he found investitors who accepted to  follow him on his travel. They took many money on the table for this. Nowadays the company is very successful. It is one of the best company in african petrolium market and has gained 40% market part since its creation. Those events made my uncle stronger, the most admirable thing is his tenacity, he didn't give up, he always believed in himself convinced he will be successful one day. He's an example for me and should be for most of people.",since
2256,French,C1,5.0,Comparing two demographic groups,80.0,209.0,fr,"I do believe companies have a responsablity to society. Unfortunately, more of them only think about profits for their shareholders. However, when I think about the companies I worked for over the last 15 years, I would say that things are changing. Many years ago, it was accepted that a company think about profits without thinking about the community or the environment. Today, because of the crisis and internet, they have to change, either they do not want to, They have to communicate about what they do for the planet, for the community or for their employees all around the world. For example, the last company I worked for did a lot to improve the company's image. In 2010 they started to recycle papers and plastics and gave instructions to save energy. They also gave a customized mug to each employee for their coffee or tea time, etc... As you see that could be a nice story. But, as people felt it was done only for the company's image, they did not subscribe on it and things went worst. That 's why I do believe that if a company wants to do things only for its image, with no aim or real concern, the result will never be positive.%%",accept
2256,French,C1,5.0,Comparing two demographic groups,80.0,209.0,fr,"I do believe companies have a responsablity to society. Unfortunately, more of them only think about profits for their shareholders. However, when I think about the companies I worked for over the last 15 years, I would say that things are changing. Many years ago, it was accepted that a company think about profits without thinking about the community or the environment. Today, because of the crisis and internet, they have to change, either they do not want to, They have to communicate about what they do for the planet, for the community or for their employees all around the world. For example, the last company I worked for did a lot to improve the company's image. In 2010 they started to recycle papers and plastics and gave instructions to save energy. They also gave a customized mug to each employee for their coffee or tea time, etc... As you see that could be a nice story. But, as people felt it was done only for the company's image, they did not subscribe on it and things went worst. That 's why I do believe that if a company wants to do things only for its image, with no aim or real concern, the result will never be positive.%%",however
2257,French,C1,5.0,Renting out a room,90.0,142.0,fr,"Paris is a town steeped in history.The city is well-known for its marvelously preserved historic architecture.Paris is a most tourist-visited city  in the world. In my opinion ,the cause of this success is maintain of balance between modern and historic arcitecture.For example ,the modern very busy district La Defense is relatively separate of historic center. At the same time there is a system of modern and effective public transport.The Parisian museums The Louvre and Orsay are well-known collections ,it houses as ancient as contemporary sculpture and painting.Paris is a very green city ,there are a lot of picturesque gardens and beautiful parcs here.The most famous is Jardin de Tuileries ,near the Louvre museum and Jardin de Luxembourg.I would like to recommend You to visit The Notre-Dame cathedral ,situated on Cit island.",ancient
2257,French,C1,5.0,Renting out a room,90.0,142.0,fr,"Paris is a town steeped in history.The city is well-known for its marvelously preserved historic architecture.Paris is a most tourist-visited city  in the world. In my opinion ,the cause of this success is maintain of balance between modern and historic arcitecture.For example ,the modern very busy district La Defense is relatively separate of historic center. At the same time there is a system of modern and effective public transport.The Parisian museums The Louvre and Orsay are well-known collections ,it houses as ancient as contemporary sculpture and painting.Paris is a very green city ,there are a lot of picturesque gardens and beautiful parcs here.The most famous is Jardin de Tuileries ,near the Louvre museum and Jardin de Luxembourg.I would like to recommend You to visit The Notre-Dame cathedral ,situated on Cit island.",maintain
2259,French,C1,5.0,Writing a campaign speech,95.0,157.0,fr,"I admire successful persons and, among them, the rare ones who use their qualities for their passion: a humanistic ideal. If I think about the Abb Pierre, Germaine Tillion or Robert Antelme, all of them have in common at least three main characteristics: intelligence, generosity and courage. One of these qualities wouldnt be sufficient on its own but, together, they create strong, remarkable and admirable personalities. Intelligence: I was a kid when the Abb Pierre called for people generosity in 1954. He did it on the occasion of a radio game. He appeared as someone very cultured and the whole country agreed to be woken up. Courage: Tillion and Antelme, both deported, described how they tried not only to survive but to live, keep their dignity and their faith on humanity. Generosity: The three of them liked to be close to people. They never used their celebrity for themselves. They were helpful, curious and interested in others.",appear
2262,French,C1,5.0,Writing a campaign speech,90.0,159.0,fr,"Steve Jobs' main trait always seemed to me to be his proactivity. In fact, he always tried to be ahead of the competitors and to be the most innovative one on the market. Moreover, he was also an amazing speaker since his speeches always drew attention. By the way, he is often used as an epitomy in this field. One of his habits was preparation. For instance, he always dedicated a lot of time to working on his speeches in order to make them perfect on the D-day. Furthermore, it was common knowledge that he spent a lot of time working with his employees so he could listen to what they yearn for. This habit also let him strenghen Apple's creativity power for his was not the only one to think about new products. Eventually, he didn't let the failure lose hope after being sacked from his own firm - he stood up and continued to follow his dreams.",since
2263,French,C1,5.0,Renting out a room,95.0,168.0,fr,"My native country is France, which is not specially famous for its breathtaking skyscrapers. One exception is of course the Eiffel Tower, the symbol of France and Paris. I am always surprised by the impact the Eiffel Tower seems to have on tourists. Its creative metal structure provoques shouts of joy and amazement. Another building I like in Paris is the Arab World Institute premises. At first sight, its squared shape gives an impression of rigidity and coldness, but then the beautiful patterns of the windows and the way the sunlight is reflecting on it is simply magic. The work of Le Corbusier enabled the creation of other famous French buildings. At the time, the creation process and realizing this work on residential buildings was very innovative. However, it remains residential large scale buildings, and I will always find it ugly. In France, the best known building are from Renaissance. These are not amazing skyscrapers racing to reach the top of the world. I think both are beautiful.",however
2263,French,C1,5.0,Renting out a room,95.0,168.0,fr,"My native country is France, which is not specially famous for its breathtaking skyscrapers. One exception is of course the Eiffel Tower, the symbol of France and Paris. I am always surprised by the impact the Eiffel Tower seems to have on tourists. Its creative metal structure provoques shouts of joy and amazement. Another building I like in Paris is the Arab World Institute premises. At first sight, its squared shape gives an impression of rigidity and coldness, but then the beautiful patterns of the windows and the way the sunlight is reflecting on it is simply magic. The work of Le Corbusier enabled the creation of other famous French buildings. At the time, the creation process and realizing this work on residential buildings was very innovative. However, it remains residential large scale buildings, and I will always find it ugly. In France, the best known building are from Renaissance. These are not amazing skyscrapers racing to reach the top of the world. I think both are beautiful.",large
2263,French,C1,5.0,Renting out a room,95.0,168.0,fr,"My native country is France, which is not specially famous for its breathtaking skyscrapers. One exception is of course the Eiffel Tower, the symbol of France and Paris. I am always surprised by the impact the Eiffel Tower seems to have on tourists. Its creative metal structure provoques shouts of joy and amazement. Another building I like in Paris is the Arab World Institute premises. At first sight, its squared shape gives an impression of rigidity and coldness, but then the beautiful patterns of the windows and the way the sunlight is reflecting on it is simply magic. The work of Le Corbusier enabled the creation of other famous French buildings. At the time, the creation process and realizing this work on residential buildings was very innovative. However, it remains residential large scale buildings, and I will always find it ugly. In France, the best known building are from Renaissance. These are not amazing skyscrapers racing to reach the top of the world. I think both are beautiful.",remain
